date,start_time,end_time,description,longitude,latitude,type
2025-04-16,12:21:25,12:51:25,<공사> 광주대구고속도로 옥포JC 옥포JC 기점방향 1차로 작업,128.4635,35.7925,공사
2025-04-16,12:15:00,12:45:00,<공사> 달구벌대로 만촌네거리 남부빌딩 1차로 주의운전 지하 시설 작업,128.642701,35.858935,공사
2025-04-16,11:09:00,11:39:00,<공사> 옥포로 비슬한우식육식당 반송3교 1차로 주의운전 유지보수,128.493695,35.753878,공사
2025-04-16,11:05:00,11:35:00,<공사> 옥포로 반송2교 반송3교 1차로 주의운전 도로공사,128.493369,35.755339,공사
2025-04-16,11:01:00,11:31:00,<공사> 선원로 CU대구용산점 선원공원삼거리 3차로 주의운전 도로도색,128.516118,35.858988,공사
2025-04-16,10:59:00,11:29:00,<공사> 유니버시아드로 레오어린이집 욱수동1288 3차로 주의운전 신호기 고장,128.706772,35.829344,공사
2025-04-16,10:44:00,12:40:00,<공사> 학정로 칼비테조기교육원 북구국우동1123 3차로 주의운전 유지보수,128.564091,35.944767,공사
2025-04-16,10:41:00,11:11:00,<공사> 월서로3길 상인동1123 상인동15016 1차로 주의운전 유지보수,128.53353,35.820533,공사
2025-04-16,10:20:00,10:50:00,"<공사> 두류공원로 두류공원네거리 아리랑호텔 4,5차로 주의운전 유지보수",128.566418,35.847758,공사
2025-04-16,10:13:00,10:43:00,<공사> 일반국도30호선 카페셀렉트 감삼네거리 6차로 주의운전 고가 시설 작업,128.544363,35.852514,공사
2025-04-16,10:11:00,10:41:00,<공사> 달성2차로 구지119안전센터앞 대구국가산업단지북측 1차로 주의운전 도로공사,128.41925,35.639854,공사
2025-04-16,10:12:00,10:42:00,"<공사> 공평로 삼덕소방서 세븐일레븐 대구삼덕본점 2,3차로 주의운전 도로공사",128.599914,35.867279,공사
2025-04-16,10:11:00,17:41:00,<공사> 대명로 캠프워크교차로 영대병원네거리 1차로 주의운전 노변 유지보수,128.586709,35.843378,공사
2025-04-16,10:09:00,10:39:00,<공사> 달성2차동1로 신정기공앞 내리85010 1차로 주의운전 가로수 벌목,128.420405,35.634975,공사
2025-04-16,10:03:00,10:33:00,<공사> 호국로 북구국우동산521 북구국우동4761 1차로 주의운전 가로수 벌목,128.587145,35.94558,공사
2025-04-16,09:59:00,10:29:00,<공사> 경상감영길 서성로교회앞 로이스 덕영치과 앞 양방향 전체차로 주의운전 유지보수,128.586423,35.870961,공사
2025-04-16,10:00:00,10:30:00,<공사> 월암로 대천동1016 조암네거리 1차로 주의운전 도로공사,128.515475,35.823387,공사
2025-04-16,09:59:00,10:29:00,<공사> 성서4차첨단로 대천동1016 대천동10341 1차로 주의운전 고가 시설 작업,128.514061,35.824096,공사
2025-04-16,09:25:00,17:55:00,<공사> 대명로 캠프워크교차로 영대병원네거리 1차로 주의운전 노변 유지보수,128.585801,35.842954,공사
2025-04-16,09:23:00,17:53:00,<공사> 대명로 캠프워크교차로 영대병원네거리 1차로 주의운전 하수도/배수로 작업,128.588013,35.844132,공사
2025-04-16,09:19:00,17:49:00,<공사> 중앙대로 대구교대앞교차로 교대역대구1호선 1차로 주의운전 유지보수,128.590572,35.852398,공사
2025-04-16,09:18:00,09:48:00,<공사> 구암로65길 대구강북초등학교 구암동836 1차로 주의운전 도로공사,128.565537,35.941308,공사
2025-04-16,09:04:00,17:34:00,<공사> 현충로 계명네거리 삼각지네거리 1차로 주의운전 도로공사,128.582901,35.854605,공사
2025-04-16,09:01:00,09:31:00,"<공사> 청호로 만촌네거리 만촌동10253 4,5차로 주의운전 지하 시설 작업",128.645626,35.858792,공사
2025-04-16,08:32:20,09:02:20,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향  작업,128.4727,35.7286,공사
2025-04-16,08:05:00,08:35:00,<공사> 효목로 효신네거리 경북수협네거리 3차로 주의운전 도로공사,128.634855,35.872892,공사
2025-04-16,08:03:00,08:33:00,<공사> 동부로22길 동대구역네거리 신천동743 1차로 주의운전 노변 유지보수,128.627036,35.876385,공사
2025-04-16,03:39:00,05:00:00,<공사> 신천대로 수성교지하차도 대봉지하차도 1차로 주의운전 배수구 청소,128.606696,35.856648,공사
2025-04-16,22:01:00,22:30:00,"<사고> 화랑로 동대구IC고가교 현대은하맨션 1,2차로 주의운전 교통사고",128.674516,35.875648,사고
2025-04-16,17:07:45,17:37:45,<사고> 경부고속도로 도동JC 동대구JC 기점방향 4차로 장애물,128.678,35.8964,사고
2025-04-16,16:00:56,16:30:56,<사고> 경부고속도로 대림육교 율암1교 종점방향  고장,128.7068,35.8782,사고
2025-04-16,15:28:44,15:58:44,<사고> 광주대구고속도로 옥포JC 88낙동강교 기점방향 3차로 장애물,128.4116,35.7685,사고
2025-04-16,15:03:42,15:33:42,<사고> 중부내륙고속도로지선 기세곡천교 옥포JC 기점방향  고장,128.4712,35.7993,사고
2025-04-16,14:53:40,15:23:40,<사고> 새만금포항고속도로 백안터널 백안터널 종점방향 2차로 고장,128.727,35.9551,사고
2025-04-16,14:27:00,14:57:00,<사고> 북비산로 대구축산농협평리지점 평리네거리 3차로 대형화물차 고장으로 정차중 고장 차량,128.555686,35.879163,사고
2025-04-16,10:52:37,11:22:37,<사고> 경부고속도로 금호2교북측 금호제1교 종점방향 1차로 고장,128.6122,35.9152,사고
2025-04-16,10:45:00,11:15:00,<사고> 앞산순환로 효명초등학교교차로 효명초등학교앞교차로 1차로 주의운전 교통사고,128.603403,35.834607,사고
2025-04-16,10:39:00,11:09:00,<사고> 구마로 감천네거리 남대구IC 3차로 승용차 단독사고.  교통사고,128.528855,35.837291,사고
2025-04-16,10:40:00,11:10:00,<사고> 구마로 남대구IC 남대구IC 3차로 주의운전 교통사고,128.528964,35.837264,사고
2025-04-16,10:25:00,10:55:00,<사고> 칠성고가차도 칠성교 경대교 1차로 주의운전 교통사고,128.601634,35.88106,사고
2025-04-16,10:23:00,10:53:00,<사고> 와룡로 이현동42183 이현삼거리 2차로 주의운전 고장 차량,128.539887,35.877729,사고
2025-04-16,07:48:18,08:18:18,<사고>    기점방향 2차로 장애물,128.6857,35.8912,사고
2025-04-16,07:26:19,07:56:19,<사고> 중부내륙고속도로지선 성서IC 남대구IC 기점방향  고장,128.5241,35.8459,사고
2025-04-16,04:08:05,04:38:05,<사고> 중부내륙고속도로지선 달성IC 달성1터널 기점방향 1차로 고장,128.476,35.7637,사고
2025-04-17,23:02:00,23:32:00,<공사> 명덕로 남산동2321 계명네거리 1차로 주의운전 재포장,128.58335,35.856463,공사
2025-04-17,22:02:23,22:32:23,<공사> 중부내륙고속도로지선 현풍IC 현풍JC 기점방향 2차로 작업,128.4346,35.6776,공사
2025-04-17,19:08:03,19:38:03,<공사> 중부내륙고속도로지선 달성1터널남측 달성1터널 종점방향  작업,128.4784,35.7549,공사
2025-04-17,19:07:39,19:37:39,<공사> 중부내륙고속도로 현풍JC 달성군창녕군 기점방향  작업,128.4356,35.6719,공사
2025-04-17,15:28:00,18:00:00,<공사> 옥산로17길 MH엘퍼스트오페라관리M 달산초등학교앞교차로 1차로 주의운전 도로공사,128.586476,35.888986,공사
2025-04-17,15:14:00,15:44:00,<공사> 장기로26길 성당동7501 성당동7501 1차로 주의운전 가로수 벌목,128.546743,35.843509,공사
2025-04-17,15:04:00,15:34:00,<공사> 조암남로26길 대천동3554 대천동1039 1차로 주의운전 노변 유지보수,128.519391,35.819468,공사
2025-04-17,14:57:00,15:27:00,<공사> 성당로 대명동3057 두리봉네거리 3차로 주의운전 유지보수,128.561906,35.843412,공사
2025-04-17,14:48:00,15:18:00,<공사> 상화로 월곡네거리 도원동 LH삼거리 1차로 주의운전 지하 시설 작업,128.546033,35.80838,공사
2025-04-17,14:40:54,15:10:54,<공사> 경부고속도로 금호JC 북구칠곡군 종점방향 1차로 작업,128.5079,35.8949,공사
2025-04-17,14:42:00,15:12:00,<공사> 상화로 한국토지주택공사 도원동1396295 2차로 주의운전 가로등 작업,128.540099,35.809514,공사
2025-04-17,14:40:00,15:10:00,<공사> 현충로 삼각지네거리 남산역 1차로 주의운전 하수도/배수로 작업,128.583145,35.853354,공사
2025-04-17,14:33:00,15:03:00,<공사> 월곡로35길 한양은하아파트교차로 상인동133215 3차로 주의운전 유지보수,128.539722,35.809758,공사
2025-04-17,14:29:00,14:59:00,<공사> 달서대로 유천초등학교 유천동323 1차로 주의운전 지하 시설 작업,128.510254,35.814397,공사
2025-04-17,14:12:00,14:42:00,<공사> 월서로 DGB대구은행은하점앞 상인동1123 1차로 주의운전 고가 시설 작업,128.534003,35.821263,공사
2025-04-17,14:05:50,14:35:50,<공사> 새만금포항고속도로 도동JC 도동JC 종점방향 1차로 작업,128.6619,35.9124,공사
2025-04-17,13:39:00,14:09:00,<공사> 구마로 성당네거리 세계로교회 1차로 주의운전 지하 시설 작업,128.555801,35.837418,공사
2025-04-17,13:36:00,15:06:00,<공사> 당산로 감삼초등학교네거리 고령축산물도매센터 1차로 주의운전 도로공사,128.546172,35.848633,공사
2025-04-17,13:21:00,23:59:00,<공사> 신천동로 신천교 신천교 1차로 주의운전 도로공사,128.612425,35.874288,공사
2025-04-17,13:06:24,13:36:24,<공사> 중부내륙고속도로 달성군창녕군 현풍JC 종점방향 1차로 작업,128.4313,35.6813,공사
2025-04-17,12:58:00,13:28:00,<공사> 아양로 입석네거리 입석동97016 3차로 주의운전 도로공사,128.643704,35.892259,공사
2025-04-17,12:53:58,13:23:58,<공사> 중부내륙고속도로지선 옥포JC 달성IC 기점방향  작업,128.4699,35.7809,공사
2025-04-17,12:49:25,13:19:25,<공사> 중앙고속도로 칠곡IC 칠곡IC 종점방향 1차로 작업,128.5374,35.94,공사
2025-04-17,12:24:57,12:54:57,<공사> 새만금포항고속도로 와촌터널 백안터널 기점방향 1차로 작업,128.749,35.9559,공사
2025-04-17,12:04:00,12:34:00,<공사> 대명로 영대병원네거리 남부경찰서 1차로 주의운전 노변 유지보수,128.589571,35.844905,공사
2025-04-17,11:15:00,11:45:00,<공사> 비슬로 화원삼거리 화원읍행정복지센터 1차로 주의운전 도로공사,128.500072,35.80413,공사
2025-04-17,11:12:00,11:42:00,<공사> 태암남로 구암동747 구암고교앞교차로 1차로 주의운전 신호기 고장,128.552672,35.925234,공사
2025-04-17,11:07:00,11:37:00,<공사> 염색공단중앙로 평리동57431 서평지하차도 2차로 주의운전 도로공사,128.549711,35.882167,공사
2025-04-17,10:56:00,11:26:00,<공사> 테크노폴리스로 기세교차로 기세터널남측 1차로 주의운전 유지보수,128.492331,35.768089,공사
2025-04-17,10:42:00,11:12:00,<공사> 일반국도5호선 화원교 화원삼거리 1차로 주의운전 도로공사,128.495746,35.80269,공사
2025-04-17,09:39:00,10:09:00,<공사> 달구벌대로 담티고개 연호네거리 1차로 주의운전 도로도색,128.664616,35.850805,공사
2025-04-17,09:32:00,11:02:00,<공사> 두류공원로 두류공원네거리 두류네거리 3차로 주의운전 가로등 작업,128.564186,35.85197,공사
2025-04-17,09:13:00,09:43:00,<공사> 동암로 동암네거리 강북지구대 1차로 주의운전 도로공사,128.568168,35.943542,공사
2025-04-17,09:07:00,09:37:00,<공사> 삼정2길 봉덕네거리 중동교 1차로 주의운전 하수도/배수로 작업,128.597128,35.840367,공사
2025-04-17,08:57:00,09:27:00,<공사> 대명로 캠프워크교차로 영대병원네거리 1차로 주의운전 노변 유지보수,128.583735,35.841894,공사
2025-04-17,08:32:25,09:02:25,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향 2차로 작업,128.4573,35.7217,공사
2025-04-17,08:17:57,08:47:57,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향  작업,128.4727,35.7286,공사
2025-04-17,07:53:00,12:00:00,<공사> 대곶남로 신서동831 각산동2269 2차로 주의운전 고가 시설 작업,128.720939,35.8732,공사
2025-04-17,03:11:00,03:41:00,<공사> 태평로 신천교네거리 동인네거리 3차로 주의운전 도로공사,128.608875,35.872927,공사
2025-04-17,01:12:00,03:30:00,"<공사> 명덕로 남산동2321 계명네거리 1,2차로 주의운전 도로공사",128.583601,35.856405,공사
2025-04-17,01:06:00,01:36:00,<공사> 중앙대로 대구교대앞교차로 교대역대구1호선 3차로 주의운전 재포장,128.590596,35.851097,공사
2025-04-17,00:37:02,01:07:02,<공사> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향 1차로 작업,128.4605,35.7254,공사
2025-04-17,23:31:00,00:01:00,<사고> 동덕2길 이디야커피대구중구청 쥬씨대구경북대병원점 3차로 주의운전 교통사고,128.605571,35.867898,사고
2025-04-17,22:37:24,23:07:24,<사고> 경부고속도로 동대구JC 동대구JC 종점방향  고장,128.6953,35.8852,사고
2025-04-17,21:51:43,22:21:43,<사고> 중부내륙고속도로지선 달성IC 달성1터널 기점방향  고장,128.476,35.7637,사고
2025-04-17,18:21:03,18:51:03,<사고> 광주대구고속도로 88낙동강교 옥포JC 종점방향  고장,128.3915,35.7588,사고
2025-04-17,17:20:43,17:50:43,<사고> 중부내륙고속도로지선 유천IC남측 화원옥포IC 기점방향  고장,128.4959,35.808,사고
2025-04-17,17:15:16,17:45:16,<사고> 경부고속도로 동구경산시 대림육교 종점방향  고장,128.7461,35.8704,사고
2025-04-17,17:02:40,17:32:40,<사고> 중부내륙고속도로지선 유천IC남측 화원옥포IC 기점방향 4차로 장애물,128.4959,35.808,사고
2025-04-17,15:19:00,15:59:00,<사고> 앞산순환로 효명네거리 앞산지하도 2차로 주의운전 교통사고,128.600256,35.833594,사고
2025-04-17,14:52:00,15:22:00,<사고> 도시고속도로 남대구IC 성서IC 3차로 주의운전  교통사고,128.52803,35.838725,사고
2025-04-17,14:17:00,14:47:00,<사고> 일반국도5호선 대구서부고용복지플러 남평리네거리 1차로 주의운전 교통사고,128.556383,35.862676,사고
2025-04-17,13:43:17,14:13:17,<사고> 중부내륙고속도로지선 달성IC 옥포JC 종점방향  고장,128.4733,35.7705,사고
2025-04-17,12:48:48,13:18:48,<사고> 경부고속도로 대림육교 율암1교 종점방향  고장,128.7253,35.8757,사고
2025-04-17,12:30:45,13:00:45,<사고> 경부고속도로 율암1교 대림육교 기점방향  고장,128.7253,35.8757,사고
2025-04-17,12:01:00,12:31:00,<사고> 태평로 태평로2가12 대구역앞교차로 1차로 주의운전 교통사고,128.594551,35.875003,사고
2025-04-17,11:04:00,11:34:00,<사고> 중앙대로 대구역앞교차로 대구역북편교차로 2차로 대형 화물차 고장.  고장 차량,128.59498,35.875696,사고
2025-04-17,10:21:30,10:51:30,<사고> 중부내륙고속도로지선 서대구IC 서구달서구 기점방향  고장,128.5268,35.8643,사고
2025-04-17,09:48:00,10:25:00,"<사고> 신천대로 북구노곡동11051 웨딩라이프컴퍼니더블 1,2차로 주의운전 교통사고",128.566351,35.901447,사고
2025-04-17,09:41:00,10:11:00,"<사고> 신천대로 북구노곡동11051 웨딩라이프컴퍼니더블 1차로 노곡교 50m 못 간 지점 1,2차로 걸쳐 승용차 추돌사고. -뒤로 많이 밀림. 교통사고",128.567633,35.902147,사고
2025-04-17,09:08:00,09:38:00,<사고> 달구벌대로 범어역1번출구 범어네거리 1차로 사고 - <사고최초>달구벌대로 수성교에서 범어네거리방향 범어네거리 150m 못간 지점 1차로 승용차 2대 추돌사고. -비상등 켜고 운전자 내려 확인중. 교통사고,128.624177,35.859109,사고
2025-04-17,09:15:00,09:45:00,<사고> 달구벌대로 KEB하나은행범어동지점 범어역1번출구 3차로 주의운전 교통사고,128.623654,35.859254,사고
2025-04-17,08:11:36,08:41:36,<사고> 광주대구고속도로 옥포JC 88낙동강교 기점방향  고장,128.454,35.7839,사고
2025-04-17,06:17:25,06:47:25,<사고> 중부내륙고속도로지선 달성2터널남측 현풍휴게소북측 기점방향  고장,128.4672,35.7279,사고
2025-04-18,16:36:00,17:06:00,<공사> 일반국도25호선 만촌네거리 만촌2동행정복지센터 1차로 주의운전 도로공사,128.646291,35.85923,공사
2025-04-18,15:26:00,15:50:00,<공사> 성서로 성서우체국네거리 국민연금네거리 2차로 주의운전 유지보수,128.507662,35.854977,공사
2025-04-18,14:42:00,15:12:00,<공사> 달구벌대로 방공포병학교교차로 연호네거리 5차로 주의운전 유지보수,128.671146,35.846867,공사
2025-04-18,14:39:00,15:09:00,<공사> 달구벌대로 연호동15410 연호동160 4차로 주의운전 유지보수,128.677332,35.843768,공사
2025-04-18,14:22:00,17:00:00,<공사> 일반국도30호선 카페셀렉트 구병원 1차로 주의운전 하수도/배수로 작업,128.542466,35.852009,공사
2025-04-18,13:56:00,14:26:00,<공사> 갯발1길 미래플러스빌 대아씨푸드 1차로 주의운전 유지보수,128.564387,35.886914,공사
2025-04-18,13:48:00,14:18:00,<공사> 일반국도4호선 노원네거리 백사벌네거리 3차로 주의운전 유지보수,128.583697,35.900428,공사
2025-04-18,13:47:00,15:00:00,<공사> 서재로 방천리141 방천대교서측 2차로 주의운전 가로수 벌목,128.516643,35.890478,공사
2025-04-18,13:44:00,14:14:00,<공사> 반야월로 MJ메티컬타워 동부경찰서앞교차로 2차로 주의운전 가로수 벌목,128.721276,35.871962,공사
2025-04-18,13:40:00,14:10:00,<공사> 조암로 원더몰스파랜드앞 농로네거리 1차로 주의운전 유지보수,128.525923,35.82446,공사
2025-04-18,13:33:00,14:03:00,<공사> 갯발1길 대아씨푸드 미래플러스빌 1차로 주의운전 도로공사,128.565368,35.888856,공사
2025-04-18,13:26:00,13:56:00,<공사> 성북로5길 침산동산153 용두동쭈꾸미4호점 3차로 시설물보수공사 유지보수,128.588861,35.896296,공사
2025-04-18,13:24:00,13:54:00,<공사> 성북로5길 침산동산153 용두동쭈꾸미4호점 1차로 주의운전 가로수 벌목,128.588747,35.896003,공사
2025-04-18,12:12:00,12:42:00,<공사> 금호강변로 율하동1626 용계동9012 1차로 주의운전 도로공사,128.680603,35.86685,공사
2025-04-18,12:00:00,12:30:00,<공사> 달구벌대로 수성구청 범어동835 5차로 주의운전 도로공사,128.630503,35.858753,공사
2025-04-18,10:15:00,11:15:00,<공사> 대명로 영대병원네거리 캠프워크교차로 1차로 주의운전 도로공사,128.587746,35.844135,공사
2025-04-18,09:50:38,10:20:38,<공사> 중부내륙고속도로지선 현풍IC 성하리497 종점방향 1차로 작업,128.4345,35.6839,공사
2025-04-18,09:32:00,10:02:00,<공사> 와룡로 이현삼거리 이현동42183 1차로 주의운전 유지보수,128.539641,35.877844,공사
2025-04-18,09:27:00,09:57:00,<공사> 국채보상로 이현동4440 이현동4440 1차로 주의운전 방책 유지보수,128.542916,35.868722,공사
2025-04-18,09:10:00,12:40:00,<공사> 동암로 동암네거리 강북지구대 4차로 주의운전 도로공사,128.568937,35.943453,공사
2025-04-18,08:12:10,08:42:10,<공사> 중부내륙고속도로지선 현풍JC 현풍IC 종점방향  작업,128.4347,35.6749,공사
2025-04-18,07:41:00,08:11:00,"<공사> 와룡로 서대구역네거리 자동차검사소입구교차 3,4차로 주의운전 유지보수",128.539354,35.877081,공사
2025-04-18,07:06:00,07:36:00,<공사> 평리로 중리동11895 용산동961 1차로 주의운전 신호기 고장,128.530904,35.860361,공사
2025-04-18,07:05:00,07:35:00,<공사> 용호길 현대은하맨션 용호네거리 1차로 주의운전 유지보수,128.674299,35.876966,공사
2025-04-18,07:03:00,07:33:00,<공사> 용호길 현대은하맨션 용호네거리 1차로 주의운전 유지보수,128.674414,35.877277,공사
2025-04-18,04:01:00,04:31:00,<공사> 달구벌대로 만촌동889 만촌네거리 1차로 주의운전 지하 시설 작업,128.64667,35.858789,공사
2025-04-18,03:52:00,04:22:00,<공사> 달구벌대로 노변동264 SK브로드밴드대구수성 5차로 주의운전 배수구 청소,128.702178,35.841575,공사
2025-04-18,03:12:00,03:42:00,"<공사> 달구벌대로 남부빌딩 만촌네거리 5,6차로 주의운전 지하 시설 작업",128.645552,35.858806,공사
2025-04-18,20:36:59,21:06:59,<사고>    종점방향  고장,128.6711,35.9288,사고
2025-04-18,19:57:23,20:27:23,<사고> 새만금포항고속도로 도동대교 도동대교 종점방향  고장,128.6704,35.9281,사고
2025-04-18,18:44:42,19:14:42,<사고> 새만금포항고속도로 백안터널 백안터널 기점방향 2차로 고장,128.7302,35.9557,사고
2025-04-18,18:09:38,18:39:38,<사고> 경부고속도로 달성군칠곡군 달성군칠곡군 기점방향 1차로 사고,128.4624,35.9394,사고
2025-04-18,17:35:00,18:05:00,"<사고> 화랑로 대구축산농협축산물프 동대구IC고가교 1,2차로 주의운전 교통사고",128.676096,35.875355,사고
2025-04-18,17:31:31,18:01:31,<사고> 중부내륙고속도로지선 달성2터널남측 현풍휴게소북측 기점방향  고장,128.4592,35.7239,사고
2025-04-18,17:18:00,17:48:00,<사고> 동대구로 엠베테코리아대구수성 범어동836 1차로 주의운전 고장 차량,128.625472,35.855192,사고
2025-04-18,16:58:00,17:28:00,<사고> 명덕로 이천동713 명덕네거리 1차로 주의운전 고장 차량,128.592075,35.856953,사고
2025-04-18,16:41:00,17:11:00,<사고> 중앙고속도로 금호터널 금호터널 기점방향 2차로 장애물,128.5328,35.9298,사고
2025-04-18,16:33:08,17:03:08,<사고> 중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 종점방향 3차로 장애물,128.4485,35.7165,사고
2025-04-18,16:27:25,16:57:25,<사고> 중부내륙고속도로지선 달성2터널남측 달성2터널북측 종점방향 1차로 사고,128.4814,35.7371,사고
2025-04-18,16:20:00,16:50:00,<사고> 달구벌대로 거산투어여행사 수성교교차로 1차로 주의운전 교통사고,128.609711,35.861025,사고
2025-04-18,16:15:10,16:45:10,<사고> 새만금포항고속도로 백안터널 와촌터널 종점방향 2차로 장애물,128.7412,35.9564,사고
2025-04-18,15:36:34,16:06:34,<사고> 광주대구고속도로 88낙동강교 옥포JC 종점방향  고장,128.4504,35.7805,사고
2025-04-18,14:49:52,15:19:52,<사고> 새만금포항고속도로 도동JC 도동대교 종점방향 3차로 고장,128.6902,35.9379,사고
2025-04-18,14:00:00,14:35:00,<사고> 앞산순환로 효명네거리 앞산지하도 2차로 뒤로 지체  고장 차량,128.598514,35.833068,사고
2025-04-18,12:26:00,12:56:00,<사고> 성서공단로 감천네거리 장동844 1차로 주의운전 교통사고,128.524091,35.837027,사고
2025-04-18,12:16:24,12:46:24,<사고> 경부고속도로 금호JC 북구칠곡군 종점방향 3차로 장애물,128.5079,35.8949,사고
2025-04-18,10:56:00,13:26:00,<사고> 동암로 강북지구대 동암네거리 4차로 주의운전 도로파손,128.56844,35.943535,사고
2025-04-18,10:44:00,11:14:00,"<사고> 신천대로 신천교지하차도 삼덕빌라 3차로 대형화물차, 승용차 관련 교통사고 교통사고",128.610989,35.864694,사고
2025-04-18,10:19:00,10:49:00,<사고> 대명로 영대병원네거리 캠프워크교차로 2차로 승용차 관련 추돌사고 교통사고,128.588746,35.844615,사고
2025-04-18,09:31:50,10:01:50,<사고> 중부내륙고속도로지선 달성1터널 달성IC 종점방향  고장,128.476,35.7637,사고
2025-04-18,09:02:00,09:32:00,<사고> 달구벌대로 수성연합병원 삼덕네거리 1차로 주의운전 고장 차량,128.604445,35.862885,사고
2025-04-18,08:10:21,08:40:21,<사고> 중앙고속도로 칠곡IC 읍내터널 종점방향 2차로 사고,128.5507,35.9575,사고
2025-04-18,08:00:00,08:30:00,<사고> 달구벌대로 수성교남단교차로 수성연합병원 4차로 시내버스 고장으로 정차중 고장 차량,128.606462,35.862537,사고
2025-04-18,07:56:00,08:26:00,<사고> 달구벌대로 동부교회 앞 도로6 성서 3차로 주의운전 고장 차량,128.607863,35.862357,사고
2025-04-18,07:40:00,08:10:00,"<사고> 팔공로 공산터널 오행철학원 2차로 백안삼거리방향 공산터널 지난 내리막 지점 2차로 승용차, 1톤 화물차 접촉사고. 교통사고",128.664393,35.956678,사고
2025-04-18,07:35:23,08:05:23,<사고> 경부고속도로 외천교 조야교 기점방향  고장,128.5578,35.9033,사고
2025-04-18,00:04:35,00:34:35,<사고> 경부고속도로 달성군칠곡군 달성군칠곡군 종점방향  고장,128.4624,35.9394,사고
2025-04-19,13:41:00,15:00:00,<공사> 아양로 파티마삼거리 큰고개오거리 3차로 주의운전 도로공사,128.626492,35.884607,공사
2025-04-19,11:41:00,12:11:00,<공사> 달구벌대로 남부빌딩 만촌네거리 1차로 주의운전 지하 시설 작업,128.642207,35.858891,공사
2025-04-19,11:11:00,11:41:00,<공사> 달구벌대로 담티교 방공포병학교교차로 5차로 주의운전 가로수 벌목,128.667027,35.849739,공사
2025-04-19,10:45:00,11:15:00,<공사> 달구벌대로 연호동15410 연호동160 1차로 주의운전 가로등 작업,128.676664,35.844023,공사
2025-04-19,10:20:00,23:59:00,<공사> 아양로 큰고개오거리 파티마병원 4차로 주의운전 도로공사,128.627798,35.885447,공사
2025-04-19,09:45:00,10:15:00,"<공사> 달구벌대로 만촌네거리 만촌동889 5,6차로 주의운전 지하 시설 작업",128.647926,35.857913,공사
2025-04-19,09:13:00,12:00:00,<공사> 안심로 율하역  동대구IC 5차로 주의운전 유지보수,128.68795,35.873968,공사
2025-04-19,08:36:00,18:00:00,<공사> 대명로 캠프워커교차로 영대병원네거리 1차로 주의운전 유지보수,128.588336,35.844198,공사
2025-04-19,07:33:00,16:00:00,<공사> 대명로 캠프워크교차로 영대병원네거리 3차로 주의운전 유지보수,128.586871,35.843577,공사
2025-04-19,19:55:32,20:25:32,<사고> 중앙고속도로 금호JC 금호터널 종점방향  고장,128.526,35.909,사고
2025-04-19,19:48:06,20:18:06,<사고> 중부내륙고속도로지선 유천IC북측 유천IC남측 기점방향  고장,128.5013,35.8111,사고
2025-04-19,19:42:35,20:12:35,<사고> 중부내륙고속도로지선 서대구TG 금호JC 종점방향  고장,128.5269,35.8839,사고
2025-04-19,19:28:20,19:58:20,<사고> 중부내륙고속도로지선 남대구IC 남대구TG 기점방향 3차로 장애물,128.5266,35.8353,사고
2025-04-19,17:06:45,17:36:45,<사고> 경부고속도로 금호2교북측 금호제1교 종점방향  고장,128.6275,35.9172,사고
2025-04-19,16:26:51,16:56:51,<사고> 중앙고속도로 읍내터널 칠곡IC 기점방향  고장,128.5505,35.9539,사고
2025-04-19,15:14:00,15:44:00,<사고> 와룡로 본리초교사거리 창성교회 4차로 주의운전 교통사고,128.537221,35.845477,사고
2025-04-19,14:27:22,14:57:22,<사고> 경부고속도로 금호1교서측 북대구IC 종점방향  고장,128.5853,35.91,사고
2025-04-19,14:22:54,14:52:54,<사고> 중부내륙고속도로지선 화원옥포IC 화원IC서측 기점방향 3차로 장애물,128.4764,35.8,사고
2025-04-19,14:08:12,14:38:12,<사고> 경부고속도로 금호2교남측 도동JC 기점방향 1차로 고장,128.6429,35.9168,사고
2025-04-19,12:26:30,12:56:30,<사고> 경부고속도로 금호2교남측 도동JC 기점방향 3차로 고장,128.6319,35.9171,사고
2025-04-19,11:19:41,11:49:41,<사고> 경부고속도로 금호2교남측 도동JC 기점방향 4차로 사고,128.6451,35.9167,사고
2025-04-19,10:40:25,11:10:25,<사고> 새만금포항고속도로 도동JC 도동대교 종점방향  고장,128.6854,35.9357,사고
2025-04-19,10:06:36,10:36:36,<사고> 중부내륙고속도로지선 옥포JC 옥포JC 기점방향  고장,128.4644,35.7907,사고
2025-04-19,08:54:00,09:24:00,<사고> 종로 동아백화점입구 만경관 1차로 주의운전 화재,128.591126,35.870495,사고
2025-04-19,06:37:00,07:07:00,<사고> 달구벌대로 범어네거리 범어동835 5차로 주의운전 고장 차량,128.627036,35.858905,사고
2025-04-19,01:28:00,03:00:00,<사고> 동대구로 어린이회관삼거리 대구과학고등학교앞 4차로 주의운전 교통사고,128.624431,35.84624,사고
2025-04-20,13:54:00,17:24:00,<공사> 대명로 영대병원네거리 캠프워크교차로 1차로 주의운전 노변 유지보수,128.589177,35.844782,공사
